elevation,slope,rainfall_3day,distance_river,clay_percent,land_cover,population,flooded
1128.3,0.01,2.1,4418,35.3,40,304,0
1186.3,0.42,18.9,20,19.5,40,400,0
1407.1,0.5,19.9,32,51.8,40,550,0
1657.3,2.15,2.9,219,38.2,30,113,0
1301.4,0.03,33.9,1503,39.9,40,365,0
1493.7,1.09,58.8,800,41.8,40,281,0
1447.2,2.43,84.1,1272,44.6,30,72,0
1489.7,0.64,28.0,541,42.5,40,150,0
1384.8,0.15,56.3,305,55.2,40,535,0
1330.2,2.45,34.7,600,25.5,40,235,0
1309.3,4.09,57.3,600,58.2,20,165,0
1229.8,0.89,87.4,2685,38.8,40,337,0
1507.7,0.63,42.0,304,46.8,40,393,0
1506.2,0.13,17.2,600,21.0,40,509,0
1250.0,2.72,31.0,4361,64.0,40,379,0
1120.4,0.68,90.0,600,29.6,40,461,1
1459.3,0.5,40.7,600,55.8,30,155,0
1100.0,10.84,19.7,600,35.8,30,96,0
1470.5,0.6,155.0,600,51.6,10,55,1
1342.9,2.51,2.6,535,31.8,40,411,0
1156.9,3.99,96.4,44,32.9,40,184,1
1649.4,3.18,7.5,3512,55.6,40,589,0
1250.0,0.98,72.6,169,53.7,30,115,0
1479.4,0.12,50.0,281,20.6,30,63,0
1352.4,5.19,24.4,600,49.2,20,62,0
1250.0,2.01,36.6,600,16.0,10,37,0
1250.0,6.26,46.5,283,54.9,40,163,0
1301.8,0.38,67.7,600,16.8,20,78,0
1325.0,0.05,7.5,4648,33.8,40,232,0
1187.2,2.25,45.7,600,37.4,90,76,1
1553.0,3.21,45.2,600,54.3,10,124,0
1526.0,4.46,8.9,600,35.3,50,1020,0
1161.8,0.29,64.9,215,20.7,40,227,1
1250.0,12.52,57.5,45,36.8,50,1589,0
1410.9,0.23,19.1,32,46.4,20,62,0
1177.6,0.67,63.3,1773,21.6,50,751,0
1742.5,0.5,113.4,768,44.5,90,119,0
1250.0,1.21,66.5,20,29.5,50,1731,0
1231.2,2.89,59.5,56,26.9,40,254,0
1523.5,0.05,89.7,1900,31.7,10,43,0
1388.6,0.5,8.0,230,42.8,30,59,0
1157.3,0.05,88.1,1887,57.1,80,105,1
1403.9,0.61,12.7,800,38.0,30,1,0
1491.6,0.56,36.1,123,29.4,30,152,0
1465.4,13.05,34.4,281,28.3,10,130,0
1504.6,0.38,61.3,440,36.2,40,525,0
1387.7,0.38,71.4,99,17.0,40,247,0
1250.0,0.33,24.0,600,30.0,90,84,1
1147.7,0.31,3.8,600,37.3,50,991,0
1100.0,3.06,94.3,600,21.8,40,402,1
1440.3,0.5,8.5,600,19.7,40,342,0
1212.3,3.24,28.9,2209,31.8,40,196,0
1550.1,3.08,32.7,2511,47.2,20,61,0
1374.1,10.97,94.0,134,34.6,50,1297,0
1463.1,1.67,76.1,600,33.5,40,204,0
1419.0,11.56,36.3,600,45.7,40,245,0
1160.5,0.5,33.5,1746,49.8,10,59,0
1172.8,8.76,18.2,287,28.6,40,63,0
1250.0,0.1,90.0,881,65.0,30,133,0
1250.0,2.99,129.9,20,25.4,30,123,1
1356.5,1.28,61.9,25,36.9,50,1774,0
1377.5,5.99,112.8,1392,56.3,20,127,0
1250.0,2.59,4.4,800,30.2,40,274,0
1203.7,1.6,90.0,665,19.6,40,351,1
1384.1,8.57,25.7,59,53.0,40,368,0
1549.3,5.92,37.2,196,36.5,40,327,0
1187.7,0.89,1.1,600,27.7,50,1828,0
1609.8,3.24,45.3,600,25.8,20,98,0
1303.1,0.85,35.5,800,35.8,80,65,1
1278.5,0.28,155.0,3560,20.9,10,0,1
1298.2,22.0,15.6,248,60.9,30,72,0
1499.9,2.16,19.0,96,27.2,10,19,0
1222.5,4.62,19.3,2191,54.2,80,80,0
1267.1,0.07,42.1,451,55.5,40,189,0
1464.9,5.24,18.3,442,25.4,30,101,0
1790.2,0.5,108.2,793,28.3,20,134,0
1569.8,13.81,58.4,145,41.5,20,11,0
1577.4,10.48,24.7,688,36.3,40,109,0
1164.6,5.49,9.9,77,63.5,10,68,0
1538.8,3.35,58.3,829,38.6,40,420,0
1470.2,2.35,32.5,62,39.2,40,445,0
1164.1,0.36,12.3,20,46.9,40,186,1
1217.1,4.25,147.8,1056,39.7,40,311,1
1126.4,1.21,58.0,6000,22.5,30,109,0
1585.3,1.74,37.2,352,17.3,10,141,0
1152.3,4.49,78.6,563,55.1,40,503,1
1457.1,0.26,13.3,1162,32.4,40,433,0
1405.5,8.67,25.7,1332,53.2,40,330,0
1558.6,0.26,98.9,1412,49.1,40,470,0
1250.0,1.87,14.1,600,35.0,40,492,0
1387.2,0.35,67.6,976,28.8,20,79,0
1560.2,0.61,15.7,1651,33.4,40,278,0
1100.0,0.5,58.9,36,55.0,30,124,1
1181.4,1.31,9.5,119,56.5,40,321,1
1180.6,1.01,64.6,4678,50.3,20,12,0
1219.4,1.39,8.5,600,35.3,20,43,0
1227.1,0.05,22.7,600,51.2,50,1231,0
1469.8,0.5,11.0,1019,51.3,10,104,0
1361.9,7.73,17.5,54,47.1,30,97,0
1473.1,2.56,57.8,1346,25.9,90,108,0
1195.3,22.0,0.9,1703,48.8,40,380,0
1458.0,1.01,56.8,800,15.0,40,333,0
1185.4,0.81,0.7,1569,28.2,40,314,0
1271.0,3.86,15.7,600,17.9,40,368,0
1343.6,1.83,7.7,1276,30.9,30,76,0
1176.2,0.48,25.0,30,24.3,40,358,0
1465.2,3.22,21.3,600,29.2,40,344,0
1361.8,0.93,38.0,151,29.2,50,1067,0
1397.2,1.01,5.0,197,63.2,30,5,0
1187.9,11.92,90.0,5521,40.5,30,72,0
1344.6,11.97,14.2,76,27.5,30,81,0
1123.6,0.03,0.9,45,31.7,40,331,1
1402.5,0.35,90.0,1765,53.8,30,69,0
1175.5,6.53,32.2,600,26.2,50,740,0
1250.0,0.04,9.8,1248,21.3,90,77,0
1190.2,0.16,27.1,600,18.9,40,166,0
1529.6,15.43,33.6,6000,50.5,90,32,0
1166.3,0.11,12.7,5806,48.1,30,49,0
1121.0,0.5,3.4,90,47.2,40,322,1
1401.2,0.64,44.1,2423,44.5,40,289,0
1250.0,0.5,51.3,3601,31.8,30,20,0
1195.9,0.53,15.9,333,32.0,30,139,0
1145.4,0.25,33.0,1570,50.0,40,296,1
1303.0,0.3,5.2,382,47.3,40,492,0
1588.0,0.75,46.7,2371,42.2,50,764,0
1595.8,0.52,76.0,800,34.9,40,585,0
1250.0,2.78,23.1,637,35.8,40,150,0
1250.0,3.03,90.0,669,25.9,30,103,0
1590.5,6.92,90.0,653,34.5,40,230,0
1110.6,2.25,48.6,2733,35.6,40,354,1
1134.5,0.66,18.5,74,42.9,30,60,1
1491.0,4.08,20.9,20,41.8,90,97,0
1574.6,1.15,62.6,849,32.8,40,256,0
1702.1,1.27,17.1,600,40.1,40,542,0
1156.6,4.25,46.5,600,62.2,40,230,1
1341.8,1.54,72.0,1089,26.1,80,73,1
1250.0,22.0,103.3,71,52.0,20,44,0
1167.1,1.35,10.0,800,36.7,40,295,0
1573.6,11.75,82.8,600,48.8,10,92,0
1437.7,0.06,19.5,33,21.7,20,95,0
1124.6,1.36,26.7,201,48.5,30,95,1
1619.4,0.99,90.0,117,27.6,40,360,0
1392.3,12.06,4.6,173,52.1,40,539,0
1626.2,1.56,39.8,453,45.6,40,170,0
1411.2,1.75,16.6,969,25.3,40,619,0
1199.5,0.61,14.5,223,15.0,80,151,1
1150.8,0.94,55.4,181,40.4,40,398,1
1267.3,2.6,9.2,1277,36.6,10,98,0
1401.9,1.0,52.3,2715,51.2,20,49,0
1405.4,1.26,78.0,166,15.0,10,53,0
1118.0,15.88,55.2,600,50.2,10,149,0
1452.7,0.88,2.5,797,31.7,30,108,0
1356.1,0.49,11.9,34,40.8,40,532,0
1269.8,6.15,47.5,4943,28.7,30,35,0
1187.4,8.91,37.7,600,25.0,30,21,0
1133.3,1.72,49.7,600,32.3,30,122,1
1729.8,6.53,10.2,276,37.0,40,490,0
1712.4,0.2,47.8,6000,35.1,50,1155,0
1470.6,6.96,18.5,1432,25.2,90,149,0
1527.6,1.3,42.2,600,26.2,40,220,0
1328.7,3.05,11.0,20,36.0,40,331,0
1194.5,0.28,7.3,710,29.9,40,210,0
1140.5,0.35,8.3,488,39.0,40,391,0
1517.0,2.36,51.8,1145,64.4,40,443,0
1250.0,1.52,7.1,837,29.4,40,303,0
1513.2,1.56,16.4,1657,45.9,40,378,0
1191.0,22.0,58.4,4116,22.1,90,137,0
1383.2,0.39,41.9,107,50.5,10,114,0
1565.1,2.41,13.5,20,15.3,40,337,0
1509.0,8.97,15.9,416,17.9,30,75,0
1250.0,4.73,60.3,1515,58.5,40,297,0
1552.3,1.23,17.5,3032,59.7,20,133,0
1512.7,3.7,41.6,128,43.8,40,258,0
1397.7,2.79,12.1,1579,52.9,40,402,0
1540.1,0.56,10.5,29,27.3,40,341,0
1585.8,22.0,13.7,20,15.4,40,422,0
1250.0,1.87,11.1,6000,35.3,40,473,0
1151.7,0.1,58.8,784,15.0,40,224,1
1179.5,5.22,76.7,2660,48.6,40,250,1
1133.3,0.3,13.0,1578,61.9,50,614,0
1106.3,0.53,43.3,600,30.3,40,319,1
1318.0,4.04,147.4,772,54.1,20,121,1
1272.9,0.35,26.3,224,54.8,40,360,0
1302.6,2.34,26.6,1734,56.4,10,83,0
1632.9,3.81,116.3,1355,25.2,30,169,0
1137.9,0.52,138.3,2394,62.6,40,380,1
1130.2,1.33,10.9,633,36.5,50,1831,0
1143.8,4.79,79.2,57,21.7,20,198,1
1250.0,1.14,12.4,2271,35.0,40,337,0
1295.8,1.88,50.0,600,45.4,20,136,0
1250.0,6.39,7.6,222,30.7,80,105,0
1177.9,2.18,7.8,353,54.0,40,349,1
1178.2,4.2,155.0,600,15.0,40,148,1
1151.5,3.81,26.0,1197,41.0,40,437,1
1179.1,0.5,155.0,654,23.8,30,77,1
1725.8,1.07,155.0,98,55.7,50,447,0
1242.0,13.62,52.9,3022,50.7,40,317,0
1337.1,0.2,13.7,4666,27.8,40,398,0
1500.0,5.09,14.0,600,20.4,40,446,0
1358.9,0.54,73.3,92,23.2,50,1451,0
1563.0,8.25,2.0,135,18.8,10,81,0
1175.1,2.4,93.6,3365,15.0,30,104,1
1499.3,0.5,1.5,3338,30.6,40,302,0
1250.0,3.17,60.6,50,26.9,10,69,0
1593.1,0.24,25.5,405,61.1,40,434,0
1190.4,3.34,19.5,971,27.9,40,284,0
1301.5,1.14,78.4,2118,31.9,30,38,0
1295.0,2.85,50.4,270,24.0,40,270,0
1155.6,1.43,15.1,600,27.6,40,261,1
1183.9,0.45,12.5,42,47.1,40,412,0
1557.0,0.5,9.8,243,50.8,20,12,0
1256.5,1.89,29.2,274,21.2,30,113,0
1312.2,0.63,113.1,600,65.0,90,84,1
1219.8,3.16,34.2,1540,21.1,10,56,0
1112.4,4.3,45.3,662,19.7,20,63,0
1199.9,0.98,27.2,60,18.1,90,42,1
1161.0,0.21,90.0,1461,51.9,50,1170,1
1209.8,15.39,52.5,465,50.0,40,488,0
1505.2,0.7,74.8,85,54.5,20,151,0
1537.9,0.5,10.6,600,57.5,30,94,0
1162.0,12.16,146.0,823,42.7,20,87,1
1189.2,0.69,94.4,72,51.7,40,489,1
1324.6,0.5,125.1,600,59.3,30,43,1
1474.1,0.03,76.6,74,50.0,10,81,0
1128.8,0.74,28.4,2085,54.4,30,39,0
1144.1,1.41,26.2,1051,36.2,50,921,0
1121.1,1.37,40.2,1829,26.1,40,108,1
1100.0,14.52,55.4,413,35.4,40,269,1
1111.8,0.5,5.5,175,27.7,10,170,0
1141.5,0.42,40.0,139,21.3,50,1925,1
1560.8,2.81,28.5,1817,50.2,40,439,0
1517.4,9.27,6.0,600,17.6,40,255,0
1564.1,4.66,47.2,22,46.0,80,72,0
1454.0,1.05,32.5,1466,31.6,10,74,0
1199.7,1.37,40.0,48,57.2,40,411,1
1150.5,9.25,40.3,3104,51.9,40,384,0
1211.0,4.79,36.6,800,53.9,10,88,0
1110.0,1.97,56.9,75,26.0,30,79,0
1271.8,9.23,28.1,192,47.6,90,56,0
1678.9,7.58,30.5,985,54.1,30,38,0
1250.0,0.59,50.2,2440,24.4,40,72,0
1188.1,0.64,7.0,20,54.2,40,427,0
1170.5,0.02,8.1,600,29.2,30,30,0
1364.3,1.57,10.6,600,59.8,40,588,0
1163.2,4.72,90.1,344,37.9,10,117,1
1465.4,5.46,56.3,600,58.2,20,65,0
1263.6,1.6,12.2,74,32.7,50,1038,0
1338.7,1.73,19.2,27,30.4,40,414,0
1102.9,7.75,84.2,350,31.6,30,37,1
1295.7,1.06,38.0,600,26.3,30,22,0
1206.2,1.2,7.8,653,39.1,40,371,0
1198.6,4.77,38.2,144,15.0,30,99,0
1250.0,2.82,88.9,600,30.0,40,209,1
1250.0,2.73,83.5,1970,46.1,10,59,0
1365.2,0.7,82.2,48,41.5,50,563,0
1445.6,3.4,50.5,455,19.3,30,143,0
1465.1,1.1,11.0,600,37.8,50,1639,0
1176.7,0.7,75.2,431,44.5,40,192,1
1261.7,7.09,17.8,155,21.4,40,296,0
1712.0,0.02,50.0,1271,43.1,40,203,0
1161.7,2.34,155.0,600,45.0,30,102,1
1156.6,1.87,25.1,2999,35.2,40,362,0
1550.6,12.59,43.5,4939,26.5,40,343,0
1164.7,3.43,40.8,1512,57.3,40,445,1
1574.2,6.99,93.2,58,18.3,40,442,0
1100.0,4.79,73.6,468,39.0,30,62,1
1143.5,1.05,82.8,844,40.7,30,46,1
1511.3,0.95,19.5,46,42.0,40,236,0
1378.4,0.11,49.4,600,59.4,10,24,0
1250.0,1.31,3.3,198,58.1,80,52,1
1144.4,1.06,22.4,1738,47.3,40,423,1
1250.0,0.21,65.7,169,31.7,40,344,0
1446.5,2.05,27.3,20,48.7,10,102,0
1250.0,1.17,35.1,311,25.7,40,657,0
1329.3,0.82,5.6,1586,33.4,10,65,0
1172.2,7.81,19.4,600,27.2,40,322,0
1410.7,0.6,51.3,563,51.5,10,125,0
1494.7,2.24,16.7,858,28.6,40,388,0
1376.1,1.17,80.3,287,41.6,40,486,1
1173.6,0.06,106.1,167,35.4,40,290,1
1322.6,2.16,64.5,600,49.0,20,170,0
1571.4,2.6,29.4,600,29.2,10,22,0
1283.4,1.3,10.7,600,23.9,30,40,0
1193.9,0.26,57.8,42,58.2,40,366,1
1250.0,1.67,3.6,218,21.1,30,30,0
1226.9,1.85,85.3,4331,56.4,10,52,0
1671.8,1.05,29.9,292,45.9,30,98,0
1306.3,1.19,89.8,306,47.9,40,398,1
1212.0,0.1,90.0,20,26.9,40,216,1
1268.0,8.04,22.7,130,18.8,90,79,0
1165.7,0.85,51.5,20,32.3,40,309,1
1412.3,2.96,6.4,800,24.2,30,86,0
1660.7,2.42,90.0,3782,60.6,40,329,0
1286.9,0.5,68.7,216,39.7,40,316,1
1153.1,1.73,77.2,311,17.9,40,382,1
1435.5,10.2,31.5,2209,39.8,80,107,0
1112.9,2.21,47.4,20,60.2,40,306,1
1516.1,0.83,10.0,346,33.4,40,361,0
1470.6,4.29,108.9,53,50.0,40,378,0
1653.4,14.33,86.9,1752,27.1,40,288,0
1674.9,12.73,52.3,323,54.1,40,302,0
1250.0,0.5,8.6,553,64.8,10,0,0
1569.1,0.5,0.6,401,31.2,90,57,0
1497.3,3.26,155.0,600,27.2,30,85,1
1291.7,1.55,27.3,314,40.8,30,165,0
1413.1,4.2,127.4,223,52.7,90,32,1
1123.5,1.54,20.2,201,24.9,50,1340,0
1328.9,0.5,155.0,3091,30.7,30,37,0
1350.0,8.12,155.0,2163,45.1,30,115,0
1569.9,3.81,7.3,254,53.0,40,305,0
1413.2,0.71,75.0,240,60.2,30,0,0
1259.3,5.56,25.2,1383,31.8,30,64,0
1392.3,0.52,4.8,1496,64.3,90,76,0
1100.0,11.98,84.1,614,38.3,40,389,1
1402.7,0.57,28.2,1313,51.2,40,308,0
1456.4,17.57,72.8,1819,62.0,40,407,0
1100.0,5.0,6.8,1393,64.5,40,374,1
1133.8,1.72,52.6,600,38.2,50,1531,1
1250.0,0.33,25.8,79,53.6,40,221,0
1223.0,1.58,57.3,104,41.0,40,315,0
1133.4,3.65,24.0,144,35.0,40,470,1
1336.2,1.37,50.5,1264,56.6,80,114,1
1658.0,22.0,54.0,1264,43.1,40,74,0
1426.1,3.5,56.2,659,58.8,50,1355,0
1374.4,0.68,10.7,197,39.0,10,37,0
1347.4,0.88,1.5,644,21.6,20,94,0
1351.1,3.27,18.2,2662,43.1,20,40,0
1380.8,9.1,90.1,800,38.4,20,86,0
1250.0,11.35,55.7,3253,28.9,10,85,0
1204.8,1.4,155.0,100,33.5,20,123,1
1463.0,4.32,60.2,600,60.1,90,135,0
1515.4,1.72,22.6,800,48.0,30,0,0
1100.2,1.82,76.4,600,47.3,40,459,1
1192.0,22.0,1.3,1928,65.0,40,276,0
1334.3,3.92,79.5,600,64.6,10,126,0
1491.8,3.94,28.0,600,24.3,30,79,0
1167.3,0.98,17.3,531,23.3,20,126,0
1136.8,0.22,54.3,1300,24.5,10,90,1
1543.5,1.47,3.5,56,16.7,90,26,0
1306.7,13.32,25.5,600,18.2,50,1399,0
1225.5,0.71,33.5,1900,27.9,50,1693,0
1431.6,0.67,18.9,600,26.1,50,746,0
1172.7,0.4,10.0,600,61.9,20,82,0
1102.1,1.62,76.0,2392,29.9,40,346,1
1550.0,0.43,155.0,600,65.0,40,520,1
1392.8,0.62,10.0,658,56.0,80,125,0
1266.6,2.99,155.0,59,49.0,30,86,1
1588.1,3.72,53.8,800,21.7,40,114,0
1657.9,1.2,28.9,447,34.8,30,92,0
1283.7,17.54,27.1,817,35.0,30,63,0
1140.2,0.88,33.9,529,58.5,40,201,1
1128.2,22.0,23.5,600,60.0,20,99,0
1311.8,7.78,94.2,20,38.8,40,480,1
1380.9,1.93,9.0,1070,42.2,40,359,0
1297.8,1.56,1.0,600,39.2,20,72,0
1391.6,1.7,63.9,600,32.8,30,85,0
1652.6,0.13,35.0,316,18.8,90,56,0
1104.9,8.82,67.4,247,18.7,40,454,1
1310.6,6.98,7.5,22,35.4,40,222,0
1497.8,2.46,65.6,344,16.4,50,1756,0
1187.5,4.1,7.5,854,48.9,10,115,0
1149.6,2.28,1.2,2736,28.3,10,85,0
1209.9,3.31,85.9,368,47.7,20,92,1
1422.7,8.8,4.5,27,59.2,40,410,0
1431.4,3.83,37.6,2905,44.0,40,316,0
1162.4,1.4,3.4,600,40.3,10,53,0
1250.0,0.5,13.8,80,33.7,10,82,0
1470.3,0.8,44.3,600,34.3,40,462,0
1120.5,0.18,78.9,259,31.4,40,209,1
1309.5,9.24,49.3,520,59.3,90,21,0
1383.0,0.17,39.5,3604,49.5,30,3,0
1100.0,6.46,82.1,600,15.0,40,241,1
1327.6,2.41,18.8,1072,57.3,40,555,0
1185.0,0.01,47.4,70,59.3,50,758,0
1199.2,4.51,41.6,889,32.3,30,59,0
1285.2,10.51,29.7,20,31.4,20,103,0
1335.4,0.48,5.3,2481,42.1,30,134,0
1513.2,1.69,99.5,6000,58.0,40,271,0
1385.1,0.63,155.0,5349,55.2,40,456,0
1153.8,5.43,40.0,1894,60.9,40,631,0
1159.0,14.81,155.0,600,54.4,10,87,1
1452.7,0.9,46.4,600,25.3,30,155,0
1101.0,6.55,77.6,600,19.5,30,34,1
1292.6,7.93,72.9,214,28.4,50,1239,0
1759.7,12.79,12.6,1210,59.7,40,484,0
1531.0,0.82,65.7,1660,30.6,40,263,0
1141.1,1.12,44.0,1161,30.6,40,322,1
1567.6,2.66,19.8,1532,57.4,10,57,0
1528.6,0.65,85.9,540,55.8,40,404,0
1402.7,0.86,101.3,656,18.5,10,60,0
1438.3,1.67,40.1,2602,57.3,40,339,0
1250.0,5.51,35.9,27,17.8,40,280,0
1521.2,1.85,20.4,337,43.6,30,31,0
1100.0,1.41,38.0,28,20.1,30,98,1
1156.3,2.1,42.5,600,51.8,10,71,1
1121.5,1.12,42.5,1431,63.7,30,26,1
1136.8,7.65,15.8,1699,36.8,90,92,1
1322.8,22.0,11.7,337,44.0,40,214,0
1595.4,0.5,50.0,6000,25.5,40,203,0
1367.9,0.74,25.5,2052,19.2,40,201,0
1180.0,11.5,50.0,20,21.2,40,277,0
1175.5,10.62,18.2,613,43.2,30,84,0
1106.6,14.91,6.9,1263,31.3,20,7,0
1148.8,1.49,1.6,1097,59.5,40,417,1
1300.7,0.5,7.6,2311,37.2,40,537,0
1121.6,2.26,36.5,1650,29.5,80,42,1
1186.2,1.47,10.5,600,24.2,10,24,0
1565.5,0.5,126.6,315,38.2,10,41,0
1634.0,1.6,10.0,460,43.4,50,1982,0
1250.0,0.92,16.8,135,51.8,40,557,0
1285.1,0.45,61.8,1912,42.4,90,26,0
1139.9,1.63,90.0,236,37.2,40,484,1
1517.8,5.2,10.0,339,34.6,40,141,0
1495.7,1.06,117.0,524,40.3,30,68,0
1108.8,0.6,9.1,282,18.4,20,53,0
1250.0,1.51,10.0,20,29.8,30,63,0
1490.0,0.72,24.9,600,47.4,10,152,0
1572.0,0.5,95.9,681,28.7,40,419,0
1571.2,0.13,155.0,172,18.5,40,237,1
1114.2,0.88,5.9,163,52.7,30,96,1
1250.0,0.67,62.9,965,64.1,10,42,0
1338.2,2.23,40.6,204,32.5,90,91,0
1380.1,1.17,19.7,287,31.3,20,102,0
1479.0,0.76,61.5,257,46.4,40,327,0
1367.4,0.03,54.8,2856,60.8,40,207,0
1250.0,2.61,5.9,600,31.1,30,152,0
1356.5,0.41,4.9,600,38.8,40,384,0
1236.8,1.95,18.9,2322,30.4,40,438,0
1444.3,14.42,23.2,41,37.7,30,68,0
1477.8,2.99,30.8,1327,36.9,50,1242,0
1394.4,1.75,31.0,148,24.1,40,346,0
1476.6,8.58,142.4,862,34.5,40,412,1
1150.5,4.26,5.8,3490,50.5,40,464,0
1148.5,6.58,3.0,2653,28.1,30,91,0
1552.4,11.62,57.7,671,20.5,30,0,0
1351.6,0.79,31.2,3335,29.1,10,117,0
1531.7,0.97,155.0,800,35.4,30,64,0
1474.2,3.68,97.1,160,26.2,30,101,0
1399.7,0.16,90.0,686,26.7,10,117,0
1855.4,2.99,18.4,828,64.7,10,88,0
1250.0,0.48,39.5,600,21.4,30,0,0
1545.6,4.24,32.3,2710,28.9,40,359,0
1250.0,6.79,3.2,119,18.8,20,152,0
1283.6,13.93,19.2,600,38.7,40,464,0
1310.1,5.22,90.0,296,50.9,40,278,1
1195.7,3.07,27.3,606,47.8,40,334,0
1191.7,0.22,81.5,957,28.2,40,186,1
1211.3,0.02,5.4,800,22.4,80,77,0
1217.6,7.37,42.0,273,22.9,40,478,0
1267.3,0.67,19.1,20,20.9,10,106,0
1484.1,0.54,105.6,1596,42.3,30,0,0
1270.2,3.38,1.3,151,53.7,40,345,0
1168.9,2.56,59.2,915,16.0,40,368,0
1469.4,0.5,10.6,600,61.2,40,481,0
1361.6,1.17,3.9,1617,28.9,40,474,0
1355.0,0.5,47.6,600,28.7,30,13,0
1449.8,0.84,15.8,1486,41.8,50,648,0
1139.3,2.63,50.3,272,22.3,40,402,1
1299.1,20.81,5.9,367,34.0,40,189,0
1335.0,0.1,18.5,577,41.3,90,127,0
1233.5,0.5,32.8,78,49.5,40,317,0
1523.7,0.07,107.7,192,44.6,40,435,1
1424.8,0.5,30.6,89,36.6,50,1425,0
1638.2,0.5,56.8,800,43.0,40,338,0
1240.8,0.71,32.6,600,48.3,40,220,0
1146.8,12.51,40.6,160,29.4,50,1561,0
1348.9,5.84,69.5,600,65.0,10,139,0
1321.0,0.66,107.2,33,42.0,40,332,1
1116.8,0.5,31.5,156,26.1,30,97,0
1100.0,0.5,28.8,373,35.8,40,273,1
1240.9,4.49,80.2,261,31.4,10,86,0
1355.8,2.78,103.6,4344,63.4,40,531,0
1126.7,2.02,90.0,909,65.0,30,78,1
1467.1,5.54,5.0,2922,26.5,10,130,0
1204.3,1.91,34.8,600,28.1,90,69,0
1420.1,3.39,42.8,1643,49.7,30,22,0
1430.6,5.0,32.5,336,24.3,30,100,0
1358.9,1.53,17.1,6000,27.1,30,111,0
1348.7,2.75,85.1,889,41.6,40,117,0
1375.3,10.45,28.4,816,29.9,40,434,0
1498.1,0.09,155.0,1687,46.4,50,319,1
1395.8,5.77,30.7,776,23.9,30,90,0
1250.0,1.11,105.0,20,41.3,40,457,1
1489.4,5.0,27.0,3813,46.4,40,438,0
1570.0,7.21,3.6,6000,36.1,40,338,0
1250.0,0.04,44.8,83,49.5,40,433,0
1250.0,13.21,10.7,345,60.7,40,306,0
1302.8,0.5,41.7,930,33.0,10,124,0
1428.4,16.03,32.9,6000,37.2,20,55,0
1250.0,0.77,27.3,1584,52.1,40,509,0
1250.0,2.08,3.1,600,30.0,40,273,0
1560.1,7.61,155.0,288,26.9,40,286,1
1343.1,2.55,66.4,110,21.8,40,457,0
1173.4,3.66,10.0,64,49.9,30,50,0
1250.0,0.5,47.3,1441,47.5,40,446,0
1233.5,10.58,67.2,681,57.3,30,137,0
1389.9,6.42,141.7,1001,39.0,40,316,0
1420.0,11.91,90.0,85,35.2,30,63,0
1580.2,3.09,15.2,222,30.1,40,234,0
1220.2,0.59,75.5,2065,59.0,40,279,0
1108.7,9.58,72.4,600,30.2,40,395,1
1305.7,0.13,76.8,507,23.0,30,21,0
1203.4,0.64,41.1,2029,48.8,10,114,0
1346.5,2.79,90.0,1321,57.4,20,147,0
1250.0,0.28,10.0,933,24.2,10,53,0
1365.4,7.8,2.9,1138,33.6,10,14,0
1295.5,5.06,77.4,600,59.0,40,352,0
1185.0,1.47,50.1,70,54.0,90,63,1
1222.2,17.5,32.0,1613,32.1,10,53,0
1196.9,0.26,28.5,43,51.0,10,75,0
1103.5,2.81,39.0,90,26.9,50,1151,0
1474.5,8.4,9.3,5195,65.0,40,453,0
1565.8,0.61,2.5,2770,28.7,40,486,0
1362.7,10.88,6.3,71,49.6,90,33,0
1250.0,13.37,11.5,20,21.1,40,420,0
1652.9,1.62,14.4,600,23.2,40,307,0
1109.9,2.46,28.1,800,24.1,40,150,1
1387.7,0.2,90.0,2310,52.3,30,164,1
1628.5,0.19,111.2,546,34.0,40,542,0
1661.5,6.19,45.8,2712,39.9,30,0,0
1197.0,2.47,53.7,600,47.6,40,373,1
1100.0,6.13,54.7,104,50.4,10,104,1
1294.7,1.06,3.4,217,51.4,30,134,0
1277.8,1.8,9.8,1091,61.7,30,87,0
1362.9,0.55,101.6,153,40.7,30,83,1
1212.4,4.97,5.2,186,33.3,10,19,0
1188.1,1.88,40.0,2645,42.2,40,303,0
1163.9,4.94,46.2,20,30.3,40,455,1
1115.7,5.9,21.1,274,45.8,40,113,1
1486.6,15.88,41.5,1695,42.1,40,387,0
1485.5,0.98,50.0,221,40.5,30,101,0
1188.1,0.5,70.2,600,34.4,40,544,1
1100.0,0.16,110.1,600,30.4,40,389,1
1507.3,0.5,40.9,3267,24.4,40,256,0
1217.3,4.32,37.6,1605,30.7,50,273,0
1250.0,1.91,6.8,2750,27.1,40,353,0
1250.0,1.9,13.4,137,27.6,40,366,0
1353.3,0.36,109.1,516,30.1,40,456,1
1209.6,0.24,83.0,1155,38.5,20,102,0
1370.8,2.24,68.2,800,50.6,40,524,0
1376.8,2.7,40.0,1918,35.6,10,123,0
1178.3,5.0,62.9,6000,32.4,30,26,0
1250.0,1.01,45.8,192,28.8,30,172,0
1462.5,5.06,10.3,87,65.0,40,199,0
1466.9,3.82,10.9,20,35.7,40,387,0
1471.4,1.93,87.2,2579,54.6,20,87,0
1517.7,0.5,13.3,1861,22.5,40,388,0
1543.4,0.67,47.3,173,16.4,20,55,0
1516.1,10.8,90.0,620,47.4,20,102,0
1480.1,0.28,16.1,1169,48.4,80,83,0
